cacc_doc_it_uuid,cacc_doc_uuid,cbus_part_uuid,ccost_ctr_uuid,ccreation_date,cdoc_date,cfiscyear,cfix_asset_uuid,cglacct,cnote_hd,cnote_it,coedpartner,coedref_f_id,coff_glacct,cposting_date,cprofitctr_uuid,kcbalance_currcomp,kccredit_currcomp,kcdebit_currcomp,tbus_part_uuid,tcost_ctr_uuid,tfix_asset_uuid,tglacct,toff_glacct,tproduct_type,tproduct_uuid,tprofitctr_uuid
1,240000001410,,,2024-07-08T00:00:00,2024-07-01,2024,,572977,"COBRO CTFC-256-2023 LABOGAR, S.L.","COBRO CTFC-256-2023 LABOGAR, S.L.",,2628,430000,2024-07-01,CTS01,50,0.0,50.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001411,,,2024-07-08T00:00:00,2024-07-01,2024,,572977,"COBRO RFC_62_23 LABOGAR, S.L.","COBRO RFC_62_23 LABOGAR, S.L.",,2629,430000,2024-07-01,CTS01,533.61,0.0,533.61,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001412,,,2024-07-08T00:00:00,2024-07-01,2024,,572977,"COBRO RFC_79_23 LABOGAR, S.L.","COBRO RFC_79_23 LABOGAR, S.L.",,2630,430000,2024-07-01,CTS01,72.6,0.0,72.6,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001413,,,2024-07-08T00:00:00,2024-07-01,2024,,572977,"COBRO RFC_93_23 LABOGAR, S.L.","COBRO RFC_93_23 LABOGAR, S.L.",,2631,430000,2024-07-01,CTS01,457.57,0.0,457.57,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001414,,,2024-07-08T00:00:00,2024-07-01,2024,,572977,COBROS TPV 30.06.2024,COBROS TPV 30.06.2024,,2413,626000,2024-07-01,CTS01,-3.45,3.45,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001415,,,2024-07-08T00:00:00,2024-07-01,2024,,572977,COBROS TPV 30.06.2024,COBROS TPV 30.06.2024,,2632,430000,2024-07-01,CTS01,230,0.0,230.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001416,,,2024-07-08T00:00:00,2024-07-02,2024,,572977,COBROS TPV 01.07.2024,COBROS TPV 01.07.2024,,2434,626000,2024-07-02,CTS01,-6.8,6.8,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001417,,,2024-07-08T00:00:00,2024-07-02,2024,,572977,COBROS TPV 01.07.2024,COBROS TPV 01.07.2024,,2636,430000,2024-07-02,CTS01,975,0.0,975.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001418,,,2024-07-08T00:00:00,2024-07-02,2024,,572977,COBROS TPV 01.07.2024,COBROS TPV 01.07.2024,,2433,626000,2024-07-02,CTS01,-5.25,5.25,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001419,,,2024-07-08T00:00:00,2024-07-02,2024,,572977,COBROS TPV 01.07.2024,COBROS TPV 01.07.2024,,2637,430000,2024-07-02,CTS01,350,0.0,350.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001420,,,2024-07-08T00:00:00,2024-07-02,2024,,572977,COBROS TPV 01.07.2024,COBROS TPV 01.07.2024,,2432,626000,2024-07-02,CTS01,-2.63,2.63,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001421,,,2024-07-08T00:00:00,2024-07-02,2024,,572977,COBROS TPV 01.07.2024,COBROS TPV 01.07.2024,,2638,430000,2024-07-02,CTS01,175,0.0,175.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001422,,,2024-07-08T00:00:00,2024-07-02,2024,,572977,COBRO X043-2024 CityStasher Ltd,COBRO X043-2024 CityStasher Ltd,,2639,430000,2024-07-02,CTS01,12.17,0.0,12.17,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001423,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO EXT-F-2024-00856 BCN PLACE SL,COBRO EXT-F-2024-00856 BCN PLACE SL,,2645,430000,2024-07-03,CTS01,423.5,0.0,423.5,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001424,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBROS TPV 02.07.2024,COBROS TPV 02.07.2024,,2448,626000,2024-07-03,CTS01,-13.18,13.18,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001425,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBROS TPV 02.07.2024,COBROS TPV 02.07.2024,,2646,430000,2024-07-03,CTS01,1675.02,0.0,1675.02,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001426,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBROS TPV 02.07.2024,COBROS TPV 02.07.2024,,2447,626000,2024-07-03,CTS01,-5.93,5.93,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001427,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBROS TPV 02.07.2024,COBROS TPV 02.07.2024,,2647,430000,2024-07-03,CTS01,395,0.0,395.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001428,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO EXT-F-2024-01328 VIIVI PATRONEN,COBRO EXT-F-2024-01328 VIIVI PATRONEN,,2649,430000,2024-07-03,CTS01,30,0.0,30.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001429,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO EXT-F-2024-01154 TOON VRINTS,COBRO EXT-F-2024-01154 TOON VRINTS,,2443,626005,2024-07-03,CTS01,-0.02,0.02,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,CAES626005,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001430,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO EXT-F-2024-01154 TOON VRINTS,COBRO EXT-F-2024-01154 TOON VRINTS,,2650,430000,2024-07-03,CTS01,44.32,0.0,44.32,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001431,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO VANDOR FIANZA LAURA GUZENDA,COBRO VANDOR FIANZA LAURA GUZENDA,,2651,430000,2024-07-03,CTS01,30,0.0,30.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001432,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO EXT-F-2024-01121 ISABEL BELLIDO,COBRO EXT-F-2024-01121 ISABEL BELLIDO,,2652,430000,2024-07-03,CTS01,230,0.0,230.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001433,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO EXT-F-2024-01329 KRISTINA KOMAROVA,COBRO EXT-F-2024-01329 KRISTINA KOMAROVA,,2653,430000,2024-07-03,CTS01,230,0.0,230.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001434,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO VANDOR FIANZA LAURA GUZENDA,COBRO VANDOR FIANZA LAURA GUZENDA,,2651-1,430000,2024-07-03,CTS01,-30,30.0,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001435,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO EXT-F-2024-01326 Jessica Odemena,COBRO EXT-F-2024-01326 Jessica Odemena,,2654,430000,2024-07-03,CTS01,30,0.0,30.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001436,,,2024-07-08T00:00:00,2024-07-03,2024,,572977,COBRO VANDOR DEVOLUCION FIANZA GTF0,COBRO VANDOR DEVOLUCION FIANZA GTF0,,2655,430000,2024-07-03,CTS01,230,0.0,230.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001446,,,2024-07-09T00:00:00,2024-07-04,2024,,572977,COBROS TPV 03.07.2024,COBROS TPV 03.07.2024,,2463,626000,2024-07-04,CTS01,-1.78,1.78,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001447,,,2024-07-09T00:00:00,2024-07-04,2024,,572977,COBROS TPV 03.07.2024,COBROS TPV 03.07.2024,,2664,430000,2024-07-04,CTS01,395,0.0,395.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001448,,,2024-07-09T00:00:00,2024-07-05,2024,,572977,COBRO EXT-F-2024-01374 Markos Paraskeva,COBRO EXT-F-2024-01374 Markos Paraskeva,,2666,430000,2024-07-05,CTS01,250,0.0,250.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001449,,,2024-07-09T00:00:00,2024-07-05,2024,,572977,COBRO X033-2024 GESLOAR S.L.U.,COBRO X033-2024 GESLOAR S.L.U.,,2674,430000,2024-07-05,CTS01,416,0.0,416.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001450,,,2024-07-09T00:00:00,2024-07-05,2024,,572977,COBRO SE-24-13 + SE-24-14 VANDOR,COBRO SE-24-13 + SE-24-14 VANDOR,,2675,434000,2024-07-05,CTS01,71948.73,0.0,71948.73,Not Assigned,Not Assigned,Not Assigned,CAES572977,"Accounts Receivables, Partner Companies",Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001451,,,2024-07-09T00:00:00,2024-07-05,2024,,572977,COBROS TPV 04.07.2024,COBROS TPV 04.07.2024,,2471,626000,2024-07-05,CTS01,-4.77,4.77,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001452,,,2024-07-09T00:00:00,2024-07-05,2024,,572977,COBROS TPV 04.07.2024,COBROS TPV 04.07.2024,,2676,430000,2024-07-05,CTS01,1060,0.0,1060.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001453,,,2024-07-09T00:00:00,2024-07-05,2024,,572977,COBROS TPV 04.07.2024,COBROS TPV 04.07.2024,,2470,626000,2024-07-05,CTS01,-5.93,5.93,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001454,,,2024-07-09T00:00:00,2024-07-05,2024,,572977,COBROS TPV 04.07.2024,COBROS TPV 04.07.2024,,2677,430000,2024-07-05,CTS01,395,0.0,395.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001455,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 05.07.2024,COBROS TPV 05.07.2024,,2530,626000,2024-07-08,CTS01,-12.64,12.64,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001456,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 05.07.2024,COBROS TPV 05.07.2024,,2680,430000,2024-07-08,CTS01,1885,0.0,1885.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001457,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 05.07.2024,COBROS TPV 05.07.2024,,2529,626000,2024-07-08,CTS01,-5.93,5.93,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001458,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 05.07.2024,COBROS TPV 05.07.2024,,2681,430000,2024-07-08,CTS01,395,0.0,395.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001459,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 05.07.2024,COBROS TPV 05.07.2024,,2528,626000,2024-07-08,CTS01,-1.78,1.78,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001460,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 05.07.2024,COBROS TPV 05.07.2024,,2682,430000,2024-07-08,CTS01,395,0.0,395.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001461,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 06.07.2024,COBROS TPV 06.07.2024,,2527,626000,2024-07-08,CTS01,-13.43,13.43,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001462,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 06.07.2024,COBROS TPV 06.07.2024,,2683,430000,2024-07-08,CTS01,1140,0.0,1140.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001463,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 07.07.2024,COBROS TPV 07.07.2024,,2525,626000,2024-07-08,CTS01,-1.78,1.78,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001464,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBROS TPV 07.07.2024,COBROS TPV 07.07.2024,,2684,430000,2024-07-08,CTS01,395,0.0,395.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001465,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBRO EXT-F-2024-01367 BCN PLACE SL,COBRO EXT-F-2024-01367 BCN PLACE SL,,2524,626005,2024-07-08,CTS01,0.01,0.0,0.01,Not Assigned,Not Assigned,Not Assigned,CAES572977,CAES626005,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001466,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBRO EXT-F-2024-01367 BCN PLACE SL,COBRO EXT-F-2024-01367 BCN PLACE SL,,2685,430000,2024-07-08,CTS01,3354.99,0.0,3354.99,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001467,,,2024-07-09T00:00:00,2024-07-08,2024,,572977,COBRO EXT-F-2024-01371 BCN PLACE SL,COBRO EXT-F-2024-01371 BCN PLACE SL,,2689,430000,2024-07-08,CTS01,1028.5,0.0,1028.5,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001468,,,2024-07-10T00:00:00,2024-07-09,2024,,572977,COBRO X038-2024 INMOBILIARIA LEMOS SL,COBRO X038-2024 INMOBILIARIA LEMOS SL,,2692,430000,2024-07-09,CTS01,5990.61,0.0,5990.61,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001469,,,2024-07-10T00:00:00,2024-07-09,2024,,572977,COBROS TPV 08.07.2024,COBROS TPV 08.07.2024,,2535,626000,2024-07-09,CTS01,-9.43,9.43,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001470,,,2024-07-10T00:00:00,2024-07-09,2024,,572977,COBROS TPV 08.07.2024,COBROS TPV 08.07.2024,,2693,430000,2024-07-09,CTS01,873,0.0,873.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001471,,,2024-07-10T00:00:00,2024-07-09,2024,,572977,COBROS TPV 08.07.2024,COBROS TPV 08.07.2024,,2534,626000,2024-07-09,CTS01,-3.45,3.45,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001472,,,2024-07-10T00:00:00,2024-07-09,2024,,572977,COBROS TPV 08.07.2024,COBROS TPV 08.07.2024,,2694,430000,2024-07-09,CTS01,230,0.0,230.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001480,,,2024-07-11T00:00:00,2024-07-10,2024,,572977,COBROS TPV 09.07.2024,COBROS TPV 09.07.2024,,2546,626000,2024-07-10,CTS01,-15.88,15.88,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001481,,,2024-07-11T00:00:00,2024-07-10,2024,,572977,COBROS TPV 09.07.2024,COBROS TPV 09.07.2024,,2700,430000,2024-07-10,CTS01,1866.5,0.0,1866.5,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001482,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO X041-2024 MEDITERRANEA,COBRO X041-2024 MEDITERRANEA,,2704,430000,2024-07-11,CTS01,650.69,0.0,650.69,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001483,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO DEVOLUCION DUPLICADO FRA. JULIO,COBRO DEVOLUCION DUPLICADO FRA. JULIO,,2705,400000,2024-07-11,CTS01,148.83,0.0,148.83,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001484,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO EXT-F-2024-01368 BARCELONA SAE INC,COBRO EXT-F-2024-01368 BARCELONA SAE INC,,2706,430000,2024-07-11,CTS01,275,0.0,275.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001485,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO EXT-F-2024-01369 BARCELONA SAE INC,COBRO EXT-F-2024-01369 BARCELONA SAE INC,,2707,430000,2024-07-11,CTS01,423.5,0.0,423.5,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001486,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO EXT-F-2024-01370 BARCELONA SAE INC,COBRO EXT-F-2024-01370 BARCELONA SAE INC,,2708,430000,2024-07-11,CTS01,1270.5,0.0,1270.5,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001487,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO EXT-F-2024-01372 BARCELONA SAE INC,COBRO EXT-F-2024-01372 BARCELONA SAE INC,,2709,430000,2024-07-11,CTS01,423.5,0.0,423.5,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001488,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO EXT-F-2024-00969 BARCELONA SAE INC,COBRO EXT-F-2024-00969 BARCELONA SAE INC,,2710,430000,2024-07-11,CTS01,211.75,0.0,211.75,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001489,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2556,626000,2024-07-11,CTS01,-15.37,15.37,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001490,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2711,430000,2024-07-11,CTS01,1232.5,0.0,1232.5,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001491,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2555,626000,2024-07-11,CTS01,-5.25,5.25,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001492,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBROS TPV 10.07.2024,COBROS TPV 10.07.2024,,2712,430000,2024-07-11,CTS01,350,0.0,350.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001493,,,2024-07-12T00:00:00,2024-07-11,2024,,572977,COBRO EXT-F-2024-01373 FORT FAMILY S.L.,COBRO EXT-F-2024-01373 FORT FAMILY S.L.,,2713,430000,2024-07-11,CTS01,210,0.0,210.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001499,,,2024-07-15T00:00:00,2024-07-12,2024,,572977,COBRO EXT-F-2024-01426 MENTA MAKERS SL,COBRO EXT-F-2024-01426 MENTA MAKERS SL,,2727,430000,2024-07-12,CTS01,319,0.0,319.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001500,,,2024-07-15T00:00:00,2024-07-12,2024,,572977,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2592,626000,2024-07-12,CTS01,-11.6,11.6,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001501,,,2024-07-15T00:00:00,2024-07-12,2024,,572977,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2728,430000,2024-07-12,CTS01,1761,0.0,1761.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001502,,,2024-07-15T00:00:00,2024-07-12,2024,,572977,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2591,626000,2024-07-12,CTS01,-5.93,5.93,0.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Banking and Similar Services,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001503,,,2024-07-15T00:00:00,2024-07-12,2024,,572977,COBROS TPV 11.07.2024,COBROS TPV 11.07.2024,,2729,430000,2024-07-12,CTS01,395,0.0,395.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
1,240000001504,,,2024-07-15T00:00:00,2024-07-12,2024,,572977,COBRO EXT-F-2024-01417 ANISSA AROUG,COBRO EXT-F-2024-01417 ANISSA AROUG,,2730,430000,2024-07-12,CTS01,230,0.0,230.0,Not Assigned,Not Assigned,Not Assigned,CAES572977,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
